task_uuid,request_id,src_path,scene,seat,date,task_name,tags,steps,duration,modality,actor,gender,height,weight,age,nationality,origin,status,track,PATH_PREFIX,match
172b4cde-bff7-4b7c-846d-664e85470cc9,793_43,square04/20260119/793_43_1520618181,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",12.583,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_43,0
4716badd-dcb6-45ac-a3d1-8e8c6cf82634,793_44,square04/20260119/793_44_1520618199,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",11.481,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_44,0
4ae97bee-43d3-406e-950b-f392aa4ebb4f,793_45,square04/20260119/793_45_1520618219,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",12.755,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_45,0
28ef758b-f403-47ad-ab17-2f27f8746b1c,793_46,square04/20260119/793_46_1520618237,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",11.683,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_46,0
edadf3a9-24bf-47b0-bd89-90644723a289,793_47,square04/20260119/793_47_1520618256,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",14.344,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_47,0
b4a8b936-2ed9-4dfe-9915-be210e7de291,793_48,square04/20260119/793_48_1520618283,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",14.42,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_48,0
efa32837-2d29-437a-9009-1bc1ca95d3c2,793_49,square04/20260119/793_49_1520618305,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",13.14,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_49,0
dcb850b4-4314-483b-9825-f1fa1954ada6,793_50,square04/20260119/793_50_1520618323,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",13.986,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_50,0
fdaad54e-5dad-468c-a963-68a24c0eb8ba,793_51,square04/20260119/793_51_1520618344,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",10.589,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_51,0
0e505a72-446a-45ba-9a63-257955c72993,793_52,square04/20260119/793_52_1520618362,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",13.854,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_52,0
adf1b5c0-39df-4a65-a972-50dc267fdd6c,793_53,square04/20260119/793_53_1520618383,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",12.28,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_53,0
bfd65794-a112-4a4c-b0f9-160848281366,793_54,square04/20260119/793_54_1520618400,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",12.607,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_54,0
2ced418c-5c4d-4aaf-8450-b33ceab588c7,793_55,square04/20260119/793_55_1520618420,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",12.776,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_55,0
4a36d754-db28-4f57-b101-266a607de4fb,793_56,square04/20260119/793_56_1520618440,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",13.259,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_56,0
7758dbe6-c341-42ac-a76b-40575108bba2,793_57,square04/20260119/793_57_1520618461,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",12.245,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_57,0
327157b2-e5d6-4b11-a9d0-26acd8a8733c,793_58,square04/20260119/793_58_1520618566,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",12.453,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_58,0
0e71d17a-a86f-4a9d-b484-e5dae86795d9,793_59,square04/20260119/793_59_1520618589,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",14.86,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_59,0
5730938c-b402-4aca-a8d2-1e6136903a87,793_60,square04/20260119/793_60_1520618612,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",15.565,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_60,0
751ed078-bffb-4c97-a188-0639ff52efef,793_61,square04/20260119/793_61_1520618634,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",14.256,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_61,0
1d237de9-6cc7-4e27-8a87-73f565550e20,793_62,square04/20260119/793_62_1520618659,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",11.479,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_62,0
a1b571c7-d04c-4fc3-af8f-b5b5c8020e1f,793_63,square04/20260119/793_63_1520618677,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",13.33,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_63,0
daa2d1ad-affa-4b09-8b76-b8a789e96140,793_64,square04/20260119/793_64_1520618696,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",12.77,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_64,0
edacc477-71ec-4a15-9a70-ee9ebe8a7d58,793_65,square04/20260119/793_65_1520618720,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",12.848,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_65,0
0f5ecbe5-d69f-4b11-b9dd-4dc3e9ef526b,793_66,square04/20260119/793_66_1520618739,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",15.839,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_66,0
1d784149-1f5a-43f6-9b85-f3f313b03e3f,793_67,square04/20260119/793_67_1520618764,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",14.876,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_67,0
dfeb2e59-64e8-4749-b475-910fd417cba4,793_68,square04/20260119/793_68_1520618790,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",14.46,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_68,0
00a90d3e-08fa-4dc0-87d1-5a0f81dae522,793_69,square04/20260119/793_69_1520618814,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",10.13,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_69,0
3501ab2f-67c7-4f86-8c8d-d099019414ab,793_70,square04/20260119/793_70_1520618834,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",11.094,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_70,0
57204217-a2fb-4706-90d7-e499f1e03eeb,793_71,square04/20260119/793_71_1520618852,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",12.38,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_71,0
1bae85ed-2611-4380-a4cb-84305a4950df,793_72,square04/20260119/793_72_1520618882,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",12.124,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_72,0
f731751a-7bd0-41e0-ba16-f5be941a897a,793_73,square04/20260119/793_73_1520618914,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",12.207,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_73,0
58c156f4-7c76-482f-b752-e5fd6dad729c,793_74,square04/20260119/793_74_1520618933,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",13.537,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_74,0
b3a8078d-7651-4f97-8532-98eb29da155b,793_75,square04/20260119/793_75_1520618955,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",13.578,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_75,0
c41fade7-f64d-4381-b816-75d583391e48,793_76,square04/20260119/793_76_1520619013,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",6.362,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_76,0
b9202020-2eb1-4298-b6ab-d13cd0d9e5f0,793_77,square04/20260119/793_77_1520619026,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",5.219,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_77,0
0bca2d5c-c47e-4408-80ac-a03bc93a3044,793_78,square04/20260119/793_78_1520619037,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",8.792,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_78,0
8edda72e-d58d-46f0-9d26-6b5a5d9d1f86,793_79,square04/20260119/793_79_1520619053,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",6.355,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_79,0
ae6230e3-6bbd-4f94-8c9c-14a749ea6cf7,793_80,square04/20260119/793_80_1520619066,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",5.24,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_80,0
8de5ded1-7dfe-4623-8642-df2dd750ba03,793_81,square04/20260119/793_81_1520619077,ITF,square04,2026/1/19,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度90CM-距离15CM-放入-篮子左侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",9.502,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260119/793_81,0
