id,tags,name,items,steps,hints,count,done_count,seat,scene,due,enable,desc
2155,右手将右前方小烛台拿起|放置在左侧置物架|桌子高度100CM|桌子距离25CM,右手将右前方小烛台拿起，放置在左侧置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将右前方小烛台拿起|放置在左侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2156,左手将左前方小烛台拿起|放置在右侧置物架|桌子高度100CM|桌子距离25CM,左手将左前方小烛台拿起，放置在右侧置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|左手将左前方小烛台拿起|放置在右侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2157,右手将左前方小烛台拿起|放置在右侧置物架|桌子高度100CM|桌子距离25CM,右手将左前方小烛台拿起，放置在右侧置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将左前方小烛台拿起|放置在右侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2158,左手将中间小烛台拿起|放置在右前方置物架|桌子高度100CM|桌子距离25CM,左手将中间小烛台拿起，放置在右前方置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|左手将中间小烛台拿起|放置在右前方置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2159,右手将中间小烛台拿起|放置在右前方置物架|桌子高度100CM|桌子距离25CM,右手将中间小烛台拿起，放置在右前方置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将中间小烛台拿起|放置在右前方置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2160,左手将中间小烛台拿起|放置在左前方置物架|桌子高度90CM|桌子距离15CM,左手将中间小烛台拿起，放置在左前方置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|左手将中间小烛台拿起|放置在左前方置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2161,右手将中间小烛台拿起|放置在左前方置物架|桌子高度90CM|桌子距离15CM,右手将中间小烛台拿起，放置在左前方置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将中间小烛台拿起|放置在左前方置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2162,左手将右前方小烛台拿起|放置在左侧置物架|桌子高度90CM|桌子距离15CM,左手将右前方小烛台拿起，放置在左侧置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|左手将右前方小烛台拿起|放置在左侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2163,右手将右前方小烛台拿起|放置在左侧置物架|桌子高度90CM|桌子距离15CM,右手将右前方小烛台拿起，放置在左侧置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将右前方小烛台拿起|放置在左侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2164,左手将左前方小烛台拿起|放置在右侧置物架|桌子高度90CM|桌子距离15CM,左手将左前方小烛台拿起，放置在右侧置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|左手将左前方小烛台拿起|放置在右侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2165,右手将左前方小烛台拿起|放置在右侧置物架|桌子高度90CM|桌子距离15CM,右手将左前方小烛台拿起，放置在右侧置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将左前方小烛台拿起|放置在右侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2166,左手将中间小烛台拿起|放置在右前方置物架|桌子高度90CM|桌子距离15CM,左手将中间小烛台拿起，放置在右前方置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|左手将中间小烛台拿起|放置在右前方置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2167,右手将中间小烛台拿起|放置在右前方置物架|桌子高度90CM|桌子距离15CM,右手将中间小烛台拿起，放置在右前方置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将中间小烛台拿起|放置在右前方置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2168,左手将中间小烛台拿起|放置在左前方置物架|桌子高度90CM|桌子距离25CM,左手将中间小烛台拿起，放置在左前方置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|左手将中间小烛台拿起|放置在左前方置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2169,右手将中间小烛台拿起|放置在左前方置物架|桌子高度90CM|桌子距离25CM,右手将中间小烛台拿起，放置在左前方置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将中间小烛台拿起|放置在左前方置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2170,左手将右前方小烛台拿起|放置在左侧置物架|桌子高度90CM|桌子距离25CM,左手将右前方小烛台拿起，放置在左侧置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|左手将右前方小烛台拿起|放置在左侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2171,右手将右前方小烛台拿起|放置在左侧置物架|桌子高度90CM|桌子距离25CM,右手将右前方小烛台拿起，放置在左侧置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将右前方小烛台拿起|放置在左侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2172,左手将左前方小烛台拿起|放置在右侧置物架|桌子高度90CM|桌子距离25CM,左手将左前方小烛台拿起，放置在右侧置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|左手将左前方小烛台拿起|放置在右侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2173,右手将左前方小烛台拿起|放置在右侧置物架|桌子高度90CM|桌子距离25CM,右手将左前方小烛台拿起，放置在右侧置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将左前方小烛台拿起|放置在右侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2174,左手将中间小烛台拿起|放置在右前方置物架|桌子高度90CM|桌子距离25CM,左手将中间小烛台拿起，放置在右前方置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|左手将中间小烛台拿起|放置在右前方置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2175,右手将中间小烛台拿起|放置在右前方置物架|桌子高度90CM|桌子距离25CM,右手将中间小烛台拿起，放置在右前方置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将中间小烛台拿起|放置在右前方置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2176,左手将右侧扫帚拿起|扫向左前方地面|桌子高度100CM|桌子距离15CM,左手将右侧扫帚拿起，扫向左前方地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|左手将右侧扫帚拿起|扫向左前方地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2177,右手将右侧扫帚拿起|扫向左前方地面|桌子高度100CM|桌子距离15CM,右手将右侧扫帚拿起，扫向左前方地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|右手将右侧扫帚拿起|扫向左前方地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2178,左手将左侧扫帚拿起|扫向右前方地面|桌子高度100CM|桌子距离15CM,左手将左侧扫帚拿起，扫向右前方地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|左手将左侧扫帚拿起|扫向右前方地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2179,右手将左侧扫帚拿起|扫向右前方地面|桌子高度100CM|桌子距离15CM,右手将左侧扫帚拿起，扫向右前方地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|右手将左侧扫帚拿起|扫向右前方地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2180,左手抓起左侧扫帚|扫向中间地面|桌子高度100CM|桌子距离15CM,左手抓起左侧扫帚，扫向中间地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|左手抓起左侧扫帚|扫向中间地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2181,右手抓起左侧扫帚|扫向中间地面|桌子高度100CM|桌子距离15CM,右手抓起左侧扫帚，扫向中间地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|右手抓起左侧扫帚|扫向中间地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2182,左手抓起右侧扫帚|扫向中间地面|桌子高度100CM|桌子距离15CM,左手抓起右侧扫帚，扫向中间地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|左手抓起右侧扫帚|扫向中间地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2183,右手抓起右侧扫帚|扫向中间地面|桌子高度100CM|桌子距离15CM,右手抓起右侧扫帚，扫向中间地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|右手抓起右侧扫帚|扫向中间地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2184,左手将右侧扫帚拿起|扫向左前方地面|桌子高度100CM|桌子距离25CM,左手将右侧扫帚拿起，扫向左前方地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|左手将右侧扫帚拿起|扫向左前方地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2185,右手将右侧扫帚拿起|扫向左前方地面|桌子高度100CM|桌子距离25CM,右手将右侧扫帚拿起，扫向左前方地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|右手将右侧扫帚拿起|扫向左前方地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2186,左手将左侧扫帚拿起|扫向右前方地面|桌子高度100CM|桌子距离25CM,左手将左侧扫帚拿起，扫向右前方地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|左手将左侧扫帚拿起|扫向右前方地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2187,右手将左侧扫帚拿起|扫向右前方地面|桌子高度100CM|桌子距离25CM,右手将左侧扫帚拿起，扫向右前方地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|右手将左侧扫帚拿起|扫向右前方地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2188,左手抓起左侧扫帚|扫向中间地面|桌子高度100CM|桌子距离25CM,左手抓起左侧扫帚，扫向中间地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|左手抓起左侧扫帚|扫向中间地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2189,右手抓起左侧扫帚|扫向中间地面|桌子高度100CM|桌子距离25CM,右手抓起左侧扫帚，扫向中间地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|右手抓起左侧扫帚|扫向中间地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2190,左手抓起右侧扫帚|扫向中间地面|桌子高度100CM|桌子距离25CM,左手抓起右侧扫帚，扫向中间地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|左手抓起右侧扫帚|扫向中间地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2191,右手抓起右侧扫帚|扫向中间地面|桌子高度100CM|桌子距离25CM,右手抓起右侧扫帚，扫向中间地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|右手抓起右侧扫帚|扫向中间地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2192,左手将右侧扫帚拿起|扫向左前方地面|桌子高度90CM|桌子距离15CM,左手将右侧扫帚拿起，扫向左前方地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|左手将右侧扫帚拿起|扫向左前方地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2193,右手将右侧扫帚拿起|扫向左前方地面|桌子高度90CM|桌子距离15CM,右手将右侧扫帚拿起，扫向左前方地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|右手将右侧扫帚拿起|扫向左前方地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2194,左手将左侧扫帚拿起|扫向右前方地面|桌子高度90CM|桌子距离15CM,左手将左侧扫帚拿起，扫向右前方地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|左手将左侧扫帚拿起|扫向右前方地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2195,右手将左侧扫帚拿起|扫向右前方地面|桌子高度90CM|桌子距离15CM,右手将左侧扫帚拿起，扫向右前方地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|右手将左侧扫帚拿起|扫向右前方地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2196,左手抓起左侧扫帚|扫向中间地面|桌子高度90CM|桌子距离15CM,左手抓起左侧扫帚，扫向中间地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|左手抓起左侧扫帚|扫向中间地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2197,右手抓起左侧扫帚|扫向中间地面|桌子高度90CM|桌子距离15CM,右手抓起左侧扫帚，扫向中间地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|右手抓起左侧扫帚|扫向中间地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2198,左手抓起右侧扫帚|扫向中间地面|桌子高度90CM|桌子距离15CM,左手抓起右侧扫帚，扫向中间地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|左手抓起右侧扫帚|扫向中间地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2199,右手抓起右侧扫帚|扫向中间地面|桌子高度90CM|桌子距离15CM,右手抓起右侧扫帚，扫向中间地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|右手抓起右侧扫帚|扫向中间地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2200,左手将右侧扫帚拿起|扫向左前方地面|桌子高度90CM|桌子距离25CM,左手将右侧扫帚拿起，扫向左前方地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|左手将右侧扫帚拿起|扫向左前方地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2201,右手将右侧扫帚拿起|扫向左前方地面|桌子高度90CM|桌子距离25CM,右手将右侧扫帚拿起，扫向左前方地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|右手将右侧扫帚拿起|扫向左前方地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2202,左手将左侧扫帚拿起|扫向右前方地面|桌子高度90CM|桌子距离25CM,左手将左侧扫帚拿起，扫向右前方地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|左手将左侧扫帚拿起|扫向右前方地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2203,右手将左侧扫帚拿起|扫向右前方地面|桌子高度90CM|桌子距离25CM,右手将左侧扫帚拿起，扫向右前方地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|右手将左侧扫帚拿起|扫向右前方地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2204,左手抓起左侧扫帚|扫向中间地面|桌子高度90CM|桌子距离25CM,左手抓起左侧扫帚，扫向中间地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|左手抓起左侧扫帚|扫向中间地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2205,右手抓起左侧扫帚|扫向中间地面|桌子高度90CM|桌子距离25CM,右手抓起左侧扫帚，扫向中间地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|右手抓起左侧扫帚|扫向中间地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2206,左手抓起右侧扫帚|扫向中间地面|桌子高度90CM|桌子距离25CM,左手抓起右侧扫帚，扫向中间地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|左手抓起右侧扫帚|扫向中间地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2207,右手抓起右侧扫帚|扫向中间地面|桌子高度90CM|桌子距离25CM,右手抓起右侧扫帚，扫向中间地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|右手抓起右侧扫帚|扫向中间地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task007
2208,左手抓起右侧纸团|扔进左前方桌面垃圾桶|桌子高度100CM|桌子距离15CM,左手抓起右侧纸团，扔进左前方桌面垃圾桶,纸团|桌面垃圾桶,演员呈现初始状态|低头注释即将操作的道具|左手抓起右侧纸团|扔进左前方桌面垃圾桶|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task008
2209,右手抓起右侧纸团|扔进左前方桌面垃圾桶|桌子高度100CM|桌子距离15CM,右手抓起右侧纸团，扔进左前方桌面垃圾桶,纸团|桌面垃圾桶,演员呈现初始状态|低头注释即将操作的道具|右手抓起右侧纸团|扔进左前方桌面垃圾桶|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task008
2210,左手抓起左侧纸团|扔进右前方桌面垃圾桶|桌子高度100CM|桌子距离15CM,左手抓起左侧纸团，扔进右前方桌面垃圾桶,纸团|桌面垃圾桶,演员呈现初始状态|低头注释即将操作的道具|左手抓起左侧纸团|扔进右前方桌面垃圾桶|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task008
